Country,Crop,Year,Area_harvested_ha,Production_tonnes,Yield_kg_per_ha
Democratic Republic of the Congo,"Other oil seeds, n.e.c.",2021,54000.0,56691.18,1049.8
Democratic Republic of the Congo,"Other oil seeds, n.e.c.",2022,54097.0,57418.48,1061.4
Democratic Republic of the Congo,"Other oil seeds, n.e.c.",2023,54706.0,58712.24,1073.2
Democratic Republic of the Congo,Taro,2020,18896.0,69574.66,3682.0
Democratic Republic of the Congo,Taro,2021,18609.0,69308.58,3724.4
Democratic Republic of the Congo,Taro,2022,18766.0,69502.74,3703.6
Democratic Republic of the Congo,Taro,2023,18925.0,69696.9,3682.7
Democratic Republic of the Congo,Yams,2020,25516.0,115141.0,4512.4
Democratic Republic of the Congo,Yams,2021,25912.0,118193.0,4561.4
Democratic Republic of the Congo,Yams,2022,26524.0,121325.0,4574.1
Democratic Republic of the Congo,Yams,2023,27170.0,124540.0,4583.8
Democratic Republic of the Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2020,125320.0,914240.71,7295.2
Democratic Republic of the Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2021,125793.0,917784.87,7296.0
Democratic Republic of the Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2022,125237.0,913627.55,7295.2
Democratic Republic of the Congo,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",2023,125450.0,915217.71,7295.5
Democratic Republic of the Congo,"Other meat of mammals, fresh or chilled",2020,,79810.46,
Democratic Republic of the Congo,"Other meat of mammals, fresh or chilled",2021,,79655.62,
Democratic Republic of the Congo,"Other meat of mammals, fresh or chilled",2022,,78180.9,
Democratic Republic of the Congo,"Other meat of mammals, fresh or chilled",2023,,79250.95,
Democratic Republic of the Congo,"Bambara beans, dry",2020,36116.0,13843.82,383.3
Democratic Republic of the Congo,"Bambara beans, dry",2021,36695.0,14252.35,388.4
Democratic Republic of the Congo,"Bambara beans, dry",2022,38661.0,14925.0,386.1
Democratic Republic of the Congo,"Bambara beans, dry",2023,40133.0,15399.0,383.7
Democratic Republic of the Congo,"Cow peas, dry",2020,177021.0,77915.0,440.1
Democratic Republic of the Congo,"Cow peas, dry",2021,180311.0,79901.0,443.1
Democratic Republic of the Congo,"Cow peas, dry",2022,185362.0,81938.0,442.0
Democratic Republic of the Congo,"Cow peas, dry",2023,190556.0,84027.0,441.0
Democratic Republic of the Congo,"Other stimulant, spice and aromatic crops, n.e.c.",2020,5500.0,4053.76,737.0
Democratic Republic of the Congo,"Other stimulant, spice and aromatic crops, n.e.c.",2021,5500.0,4080.29,741.9
Democratic Republic of the Congo,"Other stimulant, spice and aromatic crops, n.e.c.",2022,5457.0,4064.14,744.7
Democratic Republic of the Congo,"Other stimulant, spice and aromatic crops, n.e.c.",2023,5442.0,4068.94,747.6
Democratic Republic of the Congo,"Pigeon peas, dry",2020,10789.0,6634.0,614.9
Democratic Republic of the Congo,"Pigeon peas, dry",2021,11098.0,6760.0,609.1
Democratic Republic of the Congo,"Pigeon peas, dry",2022,11364.0,6889.0,606.2
Democratic Republic of the Congo,"Pigeon peas, dry",2023,11618.0,7020.0,604.2
Democratic Republic of the Congo,Tea leaves,2020,41768.0,4446.0,106.4
Democratic Republic of the Congo,Tea leaves,2021,36945.0,3932.59,106.4
Democratic Republic of the Congo,Tea leaves,2022,28850.0,3070.96,106.4
Democratic Republic of the Congo,Tea leaves,2023,27312.0,2907.2,106.4
Democratic Republic of the Congo,Lettuce and chicory,2020,365.0,15028.15,41218.1
Democratic Republic of the Congo,Lettuce and chicory,2021,362.0,14975.9,41365.6
Democratic Republic of the Congo,Lettuce and chicory,2022,361.0,14947.92,41402.9
Democratic Republic of the Congo,Lettuce and chicory,2023,363.0,14983.99,41328.5
Democratic Republic of the Congo,Melonseed,2020,100456.0,62739.16,624.5
Democratic Republic of the Congo,Melonseed,2021,100380.0,62725.03,624.9
Democratic Republic of the Congo,Melonseed,2022,100101.0,62789.19,627.3
Democratic Republic of the Congo,Melonseed,2023,99834.0,62859.3,629.6
Democratic Republic of the Congo,Natural rubber in primary forms,2020,66919.0,15214.0,227.3
Democratic Republic of the Congo,Natural rubber in primary forms,2021,56276.0,12900.0,229.2
Democratic Republic of the Congo,Natural rubber in primary forms,2022,25760.0,5900.0,229.0
Democratic Republic of the Congo,Natural rubber in primary forms,2023,27092.0,6200.0,228.9
Democratic Republic of the Congo,Papayas,2020,12320.0,208910.24,16956.9
Democratic Republic of the Congo,Papayas,2021,12387.0,209873.29,16942.8
Democratic Republic of the Congo,Papayas,2022,12356.0,209383.14,16945.8
Democratic Republic of the Congo,Papayas,2023,12325.0,208892.99,16948.7
Democratic Republic of the Congo,Plantains and cooking bananas,2020,1084138.0,4866798.0,4489.1
Democratic Republic of the Congo,Plantains and cooking bananas,2021,1085868.0,4884184.0,4498.0
Democratic Republic of the Congo,Plantains and cooking bananas,2022,1086491.0,4887511.0,4498.4
Democratic Republic of the Congo,Plantains and cooking bananas,2023,1088684.0,4897902.0,4498.9
Djibouti,"Beans, dry",2020,50958.0,16000.0,314.0
Djibouti,"Beans, dry",2021,38018.0,12000.0,315.6
Djibouti,"Beans, dry",2022,29885.0,9482.6,317.3
Djibouti,"Beans, dry",2023,37541.0,11974.06,319.0
Djibouti,Cabbages,2020,1.0,7.91,7911.5
Djibouti,Cabbages,2021,1.0,7.89,7893.2
Djibouti,Cabbages,2022,1.0,7.88,7876.6
Djibouti,Cabbages,2023,1.0,7.9,7860.0
Djibouti,Carrots and turnips,2020,0.0,16.09,55498.2
Djibouti,Carrots and turnips,2021,0.0,16.61,57287.5
Djibouti,Carrots and turnips,2022,0.0,16.69,59063.9
Djibouti,Carrots and turnips,2023,0.0,16.34,60840.3
Djibouti,"Cattle fat, unrendered",2020,,236.39,
Djibouti,"Cattle fat, unrendered",2021,,240.73,
Djibouti,"Cattle fat, unrendered",2022,,243.75,
Djibouti,"Cattle fat, unrendered",2023,,246.79,
Djibouti,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,295.0,545.51,1847.4
Djibouti,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,289.0,546.08,1890.0
Djibouti,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,287.0,546.42,1904.3
Djibouti,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,285.0,546.0,1915.7
Djibouti,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,2.0,15.8,6583.7
Djibouti,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,2.0,16.85,7019.6
Djibouti,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2022,2.0,17.46,7308.4
Djibouti,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2023,2.0,16.01,7597.1
Djibouti,Cucumbers and gherkins,2020,1.0,7.08,8849.9
Djibouti,Cucumbers and gherkins,2021,1.0,7.12,8900.6
Djibouti,Cucumbers and gherkins,2022,1.0,7.16,8898.3
Djibouti,Cucumbers and gherkins,2023,1.0,7.17,8895.9
Djibouti,Dates,2020,50.0,127.96,2559.2
Djibouti,Dates,2021,50.0,127.31,2546.2
Djibouti,Dates,2022,51.0,130.43,2546.2
Djibouti,Dates,2023,53.0,136.14,2546.2
Djibouti,"Edible offal of cattle, fresh, chilled or frozen",2020,,1154.13,
Djibouti,"Edible offal of cattle, fresh, chilled or frozen",2021,,1175.31,
Djibouti,"Edible offal of cattle, fresh, chilled or frozen",2022,,1190.06,
Djibouti,"Edible offal of cattle, fresh, chilled or frozen",2023,,1204.91,
Djibouti,"Edible offal of goat, fresh, chilled or frozen",2020,,463.31,
Djibouti,"Edible offal of goat, fresh, chilled or frozen",2021,,463.03,
Djibouti,"Edible offal of goat, fresh, chilled or frozen",2022,,462.7,
Djibouti,"Edible offal of goat, fresh, chilled or frozen",2023,,462.36,
Djibouti,"Edible offal of sheep, fresh, chilled or frozen",2020,,434.53,
Djibouti,"Edible offal of sheep, fresh, chilled or frozen",2021,,434.5,
Djibouti,"Edible offal of sheep, fresh, chilled or frozen",2022,,435.23,
Djibouti,"Edible offal of sheep, fresh, chilled or frozen",2023,,435.97,
Djibouti,"Edible offals of camels and other camelids, fresh, chilled or frozen",2020,,116.06,
Djibouti,"Edible offals of camels and other camelids, fresh, chilled or frozen",2021,,116.17,
Djibouti,"Edible offals of camels and other camelids, fresh, chilled or frozen",2022,,116.42,
Djibouti,"Edible offals of camels and other camelids, fresh, chilled or frozen",2023,,116.67,
Djibouti,Eggplants (aubergines),2020,2.0,58.07,26394.6
Djibouti,Eggplants (aubergines),2021,2.0,57.75,26249.2
Djibouti,Eggplants (aubergines),2022,2.0,58.89,26317.2
Djibouti,Eggplants (aubergines),2023,2.0,60.8,26434.3
Djibouti,Fat of camels,2020,,45.48,
Djibouti,Fat of camels,2021,,45.53,
Djibouti,Fat of camels,2022,,45.62,
Djibouti,Fat of camels,2023,,45.72,
Djibouti,"Goat fat, unrendered",2020,,94.66,
Djibouti,"Goat fat, unrendered",2021,,94.6,
Djibouti,"Goat fat, unrendered",2022,,94.53,
Djibouti,"Goat fat, unrendered",2023,,94.46,
Djibouti,Lemons and limes,2020,500.0,2733.32,5466.6
Djibouti,Lemons and limes,2021,510.0,2776.29,5443.7
Djibouti,Lemons and limes,2022,517.0,2811.0,5434.1
Djibouti,Lemons and limes,2023,540.0,2931.3,5424.5
Djibouti,Maize (corn),2020,9.0,17.32,2037.0
Djibouti,Maize (corn),2021,9.0,17.48,2051.3
Djibouti,Maize (corn),2022,9.0,17.19,2010.5
Djibouti,Maize (corn),2023,9.0,17.33,2020.7
Djibouti,"Meat of camels, fresh or chilled",2020,,690.09,
Djibouti,"Meat of camels, fresh or chilled",2021,,690.74,
Djibouti,"Meat of camels, fresh or chilled",2022,,692.23,
Djibouti,"Meat of camels, fresh or chilled",2023,,693.73,
Djibouti,"Meat of cattle with the bone, fresh or chilled",2020,,6257.34,
Djibouti,"Meat of cattle with the bone, fresh or chilled",2021,,6372.14,
Djibouti,"Meat of cattle with the bone, fresh or chilled",2022,,6452.14,
Djibouti,"Meat of cattle with the bone, fresh or chilled",2023,,6532.63,
Djibouti,"Meat of goat, fresh or chilled",2020,,2291.66,
Djibouti,"Meat of goat, fresh or chilled",2021,,2290.24,
Djibouti,"Meat of goat, fresh or chilled",2022,,2288.61,
Djibouti,"Meat of goat, fresh or chilled",2023,,2286.96,
Djibouti,"Meat of sheep, fresh or chilled",2020,,2241.24,
Djibouti,"Meat of sheep, fresh or chilled",2021,,2241.09,
Djibouti,"Meat of sheep, fresh or chilled",2022,,2244.89,
Djibouti,"Meat of sheep, fresh or chilled",2023,,2248.7,
Djibouti,"Onions and shallots, green",2020,8.0,174.83,21853.9
Djibouti,"Onions and shallots, green",2021,8.0,174.74,21842.9
Djibouti,"Onions and shallots, green",2022,8.0,177.62,21783.8
Djibouti,"Onions and shallots, green",2023,8.0,181.82,21724.6
Djibouti,Oranges,2020,1.0,4.79,7978.1
Djibouti,Oranges,2021,1.0,4.81,8018.3
Djibouti,Oranges,2022,1.0,4.9,8037.3
Djibouti,Oranges,2023,1.0,4.99,8056.4
Djibouti,"Other vegetables, fresh n.e.c.",2020,5120.0,34472.57,6733.2
Djibouti,"Other vegetables, fresh n.e.c.",2021,5158.0,34549.66,6698.6
Djibouti,"Other vegetables, fresh n.e.c.",2022,5111.0,34371.75,6725.5
Djibouti,"Other vegetables, fresh n.e.c.",2023,5129.0,34464.66,6719.1
Djibouti,Pears,2020,1.0,3.0,6001.5
Djibouti,Pears,2021,1.0,3.0,6001.4
Djibouti,Pears,2022,0.0,3.0,6001.5
Djibouti,Pears,2023,0.0,3.0,6001.5
Djibouti,"Pumpkins, squash and gourds",2020,1.0,16.76,22048.1
Djibouti,"Pumpkins, squash and gourds",2021,1.0,16.92,22268.5
Djibouti,"Pumpkins, squash and gourds",2022,1.0,17.09,22424.4
Djibouti,"Pumpkins, squash and gourds",2023,1.0,17.25,22580.3
Djibouti,Raw hides and skins of cattle,2020,,1154.13,
Djibouti,Raw hides and skins of cattle,2021,,1175.31,
Djibouti,Raw hides and skins of cattle,2022,,1190.06,
Djibouti,Raw hides and skins of cattle,2023,,1204.91,
Djibouti,Raw hides and skins of goats or kids,2020,,463.31,
Djibouti,Raw hides and skins of goats or kids,2021,,463.03,
Djibouti,Raw hides and skins of goats or kids,2022,,462.7,
Djibouti,Raw hides and skins of goats or kids,2023,,462.36,
Djibouti,Raw hides and skins of sheep or lambs,2020,,434.53,
Djibouti,Raw hides and skins of sheep or lambs,2021,,434.5,
Djibouti,Raw hides and skins of sheep or lambs,2022,,435.23,
Djibouti,Raw hides and skins of sheep or lambs,2023,,435.97,
Djibouti,Raw milk of camel,2020,,6107.74,
Djibouti,Raw milk of camel,2021,,6114.63,
Djibouti,Raw milk of camel,2022,,6126.42,
Djibouti,Raw milk of camel,2023,,6138.23,
Djibouti,Raw milk of cattle,2020,,9005.49,
Djibouti,Raw milk of cattle,2021,,9020.0,
Djibouti,Raw milk of cattle,2022,,9042.39,
Djibouti,Raw milk of cattle,2023,,9064.78,
Djibouti,"Sheep fat, unrendered",2020,,109.77,
Djibouti,"Sheep fat, unrendered",2021,,109.77,
Djibouti,"Sheep fat, unrendered",2022,,109.95,
Djibouti,"Sheep fat, unrendered",2023,,110.14,
Djibouti,"Tangerines, mandarins, clementines",2020,1.0,2.37,3384.2
Djibouti,"Tangerines, mandarins, clementines",2021,1.0,2.37,3384.8
Djibouti,"Tangerines, mandarins, clementines",2022,1.0,2.37,3387.9
Djibouti,"Tangerines, mandarins, clementines",2023,1.0,2.52,3391.0
Djibouti,Tomatoes,2020,300.0,1494.65,4982.2
Djibouti,Tomatoes,2021,300.0,1458.77,4862.6
Djibouti,Tomatoes,2022,316.0,1485.56,4708.5
Djibouti,Tomatoes,2023,348.0,1584.94,4554.4
Djibouti,Watermelons,2020,3.0,68.61,22869.5
Djibouti,Watermelons,2021,3.0,70.31,23435.2
Djibouti,Watermelons,2022,3.0,70.66,23822.6
Djibouti,Watermelons,2023,3.0,70.55,24210.1
Djibouti,"Mangoes, guavas and mangosteens",2020,110.0,592.82,5389.2
Djibouti,"Mangoes, guavas and mangosteens",2021,110.0,598.08,5437.1
Djibouti,"Mangoes, guavas and mangosteens",2022,112.0,609.79,5463.3
Djibouti,"Mangoes, guavas and mangosteens",2023,113.0,622.74,5489.4
Djibouti,Molasses,2020,,3.09,
Djibouti,Molasses,2021,,3.14,
Djibouti,Molasses,2022,,3.15,
Djibouti,Raw cane or beet sugar (centrifugal only),2020,,5.15,
Djibouti,Raw cane or beet sugar (centrifugal only),2021,,5.24,
Djibouti,Raw cane or beet sugar (centrifugal only),2022,,5.24,
Djibouti,Sugar cane,2020,1.0,55.04,39314.6
Djibouti,Sugar cane,2021,1.0,55.26,39474.7
Djibouti,Sugar cane,2022,1.0,55.45,39605.3
Djibouti,Sugar cane,2023,1.0,55.63,39736.0
Djibouti,Okra,2020,4.0,29.6,7790.4
Djibouti,Okra,2021,4.0,29.11,7659.7
Djibouti,Okra,2022,4.0,29.78,7607.1
Djibouti,Okra,2023,4.0,30.86,7554.4
Djibouti,"Other tropical fruits, n.e.c.",2020,150.0,1120.38,7469.2
Djibouti,"Other tropical fruits, n.e.c.",2021,150.0,1124.64,7497.6
Djibouti,"Other tropical fruits, n.e.c.",2022,152.0,1138.3,7511.2
Djibouti,"Other tropical fruits, n.e.c.",2023,154.0,1160.79,7524.8
Djibouti,Lettuce and chicory,2020,1.0,0.53,534.8
Djibouti,Lettuce and chicory,2021,1.0,0.45,454.4
Djibouti,Lettuce and chicory,2022,1.0,0.51,446.1
Djibouti,Lettuce and chicory,2023,1.0,0.57,446.1
Djibouti,Cantaloupes and other melons,2020,8.0,178.05,23739.6
Djibouti,Cantaloupes and other melons,2021,8.0,176.38,23517.8
Djibouti,Cantaloupes and other melons,2022,8.0,183.76,23455.1
Djibouti,Cantaloupes and other melons,2023,8.0,191.44,23392.5
Egypt,Apples,2020,32450.0,751200.0,23149.5
Egypt,Apples,2021,33703.0,863370.0,25616.7
Egypt,Apples,2022,35167.0,887600.0,25239.6
Egypt,Apples,2023,34804.0,892140.48,25633.0
Egypt,Apricots,2020,3850.0,66280.0,17215.6
Egypt,Apricots,2021,4550.0,66207.0,14551.0
Egypt,Apricots,2022,5385.0,69076.0,12827.8
Egypt,Apricots,2023,5492.0,74067.72,13485.6
Egypt,Artichokes,2020,16550.0,311000.0,18791.5
Egypt,Artichokes,2021,17606.0,502189.0,28523.9
Egypt,Artichokes,2022,16683.0,465579.0,27907.1
Egypt,Artichokes,2023,16775.0,449800.35,26813.6
Egypt,Bananas,2020,31139.0,1347000.0,43257.7
Egypt,Bananas,2021,31043.0,1185148.0,38177.3
Egypt,Bananas,2022,32709.0,1212568.0,37071.1
Egypt,Bananas,2023,32119.0,1194379.0,37185.7
Egypt,Barley,2020,28871.0,109041.0,3776.8
Egypt,Barley,2021,22428.0,87644.0,3907.8
Egypt,Barley,2022,22000.0,91877.0,4176.2
Egypt,Barley,2023,22000.0,90000.0,4090.9
Egypt,"Beans, dry",2020,37455.0,125200.0,3342.7
Egypt,"Beans, dry",2021,49289.0,170236.92,3453.8
Egypt,"Beans, dry",2022,39280.0,176502.0,4493.4
Egypt,"Beans, dry",2023,38291.0,174178.13,4548.8
Egypt,"Beer of barley, malted",2020,,90000.0,
Egypt,"Beer of barley, malted",2021,,90000.0,
Egypt,"Beer of barley, malted",2022,,90000.0,
Egypt,"Broad beans and horse beans, dry",2020,25750.0,125123.0,4859.1
Egypt,"Broad beans and horse beans, dry",2021,29500.0,132210.0,4481.7
Egypt,"Broad beans and horse beans, dry",2022,28700.0,125110.0,4359.2
Egypt,"Broad beans and horse beans, dry",2023,23951.0,100316.46,4188.4
Egypt,"Broad beans and horse beans, green",2020,18704.0,174496.0,9329.3
Egypt,"Broad beans and horse beans, green",2021,10850.0,134591.0,12404.7
Egypt,"Broad beans and horse beans, green",2022,13923.0,147231.0,10574.6
Egypt,"Broad beans and horse beans, green",2023,17008.0,172093.41,10118.3
Egypt,Cabbages,2020,16580.0,473250.0,28543.4
Egypt,Cabbages,2021,16327.0,483049.0,29586.1
Egypt,Cabbages,2022,17846.0,497045.0,27852.2
Egypt,Cabbages,2023,17406.0,508572.1,29218.3
Egypt,Carrots and turnips,2020,7060.0,195600.0,27705.4
Egypt,Carrots and turnips,2021,7089.0,195210.0,27537.0
Egypt,Carrots and turnips,2022,9235.0,258128.0,27951.1
Egypt,Carrots and turnips,2023,9255.0,266978.58,28845.6
Egypt,"Cattle fat, unrendered",2020,,10720.0,
Egypt,"Cattle fat, unrendered",2021,,11173.33,
Egypt,"Cattle fat, unrendered",2022,,12483.6,
Egypt,"Cattle fat, unrendered",2023,,12069.14,
Egypt,Cauliflowers and broccoli,2020,3980.0,115000.0,28894.5
Egypt,Cauliflowers and broccoli,2021,4087.0,110425.0,27021.5
Egypt,Cauliflowers and broccoli,2022,5031.0,111944.0,22250.8
Egypt,Cauliflowers and broccoli,2023,5604.0,116611.36,20808.9
Egypt,"Chick peas, dry",2020,1650.0,5932.0,3595.2
Egypt,"Chick peas, dry",2021,323.0,951.0,2947.1
Egypt,"Chick peas, dry",2022,767.0,2315.0,3017.4
Egypt,"Chick peas, dry",2023,850.0,2477.26,2912.9
Egypt,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2020,16784.0,62397.04,3717.5
Egypt,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2021,16777.0,62997.76,3755.0
Egypt,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2022,16791.0,63486.3,3781.1
Egypt,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",2023,16804.0,63974.84,3807.1
Egypt,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2020,47239.0,867000.0,18353.5
Egypt,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",2021,40876.0,722997.0,17687.7
